-50.35 -19.89   0.00   0.00   4.39   2.63   1.70   0.00   0.74   0.34   0.00   2.92   0.42  25.65   1.63   1.33   2.12   0.00   1.66   0.00   0.00   0.00   0.00   0.00   0.27   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.69   2.77   4.47  14.52   9.69   0.33   0.00  14.25   1.03   0.82   0.00   6.82   0.32   0.00
-44.63 -21.28   0.00   0.00   0.00   5.00   0.00   0.00   5.65   6.28   3.30   6.96  16.50  17.40   7.07   0.00   4.71   1.33   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.29   5.42   0.59   5.72   4.03   5.36   3.19  14.92   0.00   4.07   5.09   0.00   0.00   0.00   0.26   0.00
-48.16 -20.25   0.00   0.00   3.82   6.63   0.00   0.00   5.77   0.00   0.00   2.15   1.05  24.02   3.73   3.10   5.29   0.00   7.81   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.16   0.00   5.37   5.97  12.96   2.68   1.52   0.28   6.23   5.60   0.00   0.00   1.98   0.51   0.00
-46.95 -21.60   0.00   0.00   1.05   4.05   0.82   0.00   2.00   0.28   1.56   5.92   6.58  17.24   5.89   0.75  20.19   0.35   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   2.13   4.01   0.00   4.14   1.78   7.17   1.63   4.35   0.00  15.24   3.67   0.00   0.00   3.97   3.91   0.00
-45.04 -21.14   0.00   0.00   0.00   7.38   0.00   0.00   1.50   7.46   3.44   4.94  12.80   9.21   5.41   0.00   4.55   2.33   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   7.33   0.36   2.92   5.52   8.09   3.48  11.83   0.00  12.72   5.84   0.00   0.00   0.00   0.00   0.00
-46.32 -20.67   0.00   0.00   1.37   8.95   0.00   0.00   0.94   1.12   3.33   4.43   6.44   8.99   4.12   0.00   7.45   2.27   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.31   5.95   0.26   2.68   6.23   7.29   2.48   3.44   0.00  14.70   3.41   0.00   0.00   2.19   1.03   0.00
-49.18 -20.30   0.00   0.00   2.19   4.11   0.00   0.00   4.14   0.00   0.58   4.61   1.21  27.84   4.84   1.82   6.80   0.24   2.25   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.26   1.28   0.44   4.65   5.07  12.45   3.98   1.32   0.00  10.25   2.27   0.45   0.00   2.06   0.65   0.00
-45.67 -21.59   0.00   0.00   0.43   3.33   1.08   0.00   8.58   7.80   8.63  17.58  10.63  21.02   3.63   0.00  11.32   0.40   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.30   0.86   6.73   0.43   9.91   4.37  13.23   4.03  13.80   0.00  14.13   9.91   0.00   0.00   2.31   0.72   0.00
-48.18 -21.02   0.00   0.00   0.36   4.68   0.22   0.00   4.74   0.80   0.58  16.51   3.01  30.00   1.37   3.05  14.61   0.00   0.37   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.72   2.46   0.47   8.80   3.21  14.04   3.91   3.21   0.00  13.20   1.92   0.00   0.00   3.97   5.11   0.00
-45.49 -21.61   0.00   0.00   0.00   6.73   0.00   0.00   7.07   6.36   8.00  18.84  12.62  18.37   4.91   0.00   7.94   3.16   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.23   8.36   0.31   6.35   4.95  13.12   2.63   7.03   0.00   8.04   5.89   0.00   0.00   0.00   0.00   0.00
