-50.35 -19.89   0.00   0.00   0.00   0.32   0.38   0.00   0.00   2.66   2.54   0.65   0.00  10.45  22.70   1.92   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.28   0.00   0.00   0.00   2.31   0.37   1.07   0.00   0.00  24.87  14.21
-44.63 -21.28   0.00   0.00   0.00   1.12   0.26   0.00   0.00  25.98   1.91   5.72   0.75   0.38   0.00   1.46   4.83   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.55   0.50   0.00   0.00   0.00   0.00   0.64   0.00   0.00   0.00   0.00   0.51   0.00   0.00   2.29  10.87   6.30   0.00   0.00   2.48  14.96
-48.16 -20.25   0.00   0.00   0.00   1.68   0.57   0.00   0.00   5.82   9.08   1.34   0.61   6.10  10.47   1.24   1.44   0.21   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.97   0.00   0.00   0.00   0.00  26.99  17.04
-46.95 -21.60   0.00   0.00   0.00   7.42   4.17   0.00   0.00  12.81   9.11   3.66   0.74   0.21   5.34   0.64   4.65   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.88   0.00   0.28   2.09   0.37   4.15   0.00   0.00  19.57  14.84
-45.04 -21.14   0.00   0.00   0.00   4.06   0.00   0.00   0.00  12.21  10.96   1.77   4.70   0.00   0.00   1.12   7.38   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.30   0.35   0.00   0.00   0.00   0.00   0.39   0.00   0.00   0.00   0.00   0.76   0.00   0.00   0.57   6.96  11.77   0.00   0.00   3.90   8.12
-46.32 -20.67   0.00   0.00   0.00   5.35   2.94   0.00   0.00   7.01  10.71   2.46   2.65   0.00   1.89   0.86   6.84   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   2.16   0.39   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.31   0.00   0.00   0.53   0.97   6.17   0.00   0.00  10.31  19.02
-49.18 -20.30   0.00   0.00   0.00   0.64   0.85   0.00   0.00   9.55   6.46   2.01   0.38   9.85  11.81   1.36   0.93   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.33   0.00   0.50   0.00   0.00  23.29  10.07
-45.67 -21.59   0.00   0.00   0.00   6.02   8.55   0.67   0.33  17.25  10.38   3.59   0.86   1.99   2.77   2.38   3.82   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.73   0.28   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   2.13   0.00   3.33   3.76   1.96   7.75   0.00   0.00  10.49  23.05
-48.18 -21.02   0.00   0.00   0.00   3.59   1.35   0.00   0.00   8.06  15.68   4.79   0.32   2.55   6.27   2.70   1.53   0.53   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.22   0.40   0.00   0.95   4.60   1.78   3.48   0.00   0.00  23.46  15.01
-45.49 -21.61   0.00   0.00   0.00   4.37   4.33   0.00   0.00  18.91  13.43   5.58   0.00   0.00   1.47   2.18   6.29   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.05   0.22   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.50   0.00   0.90   1.76   5.18   5.90   0.00   0.00   8.49  25.68
-48.55 -20.00   0.00   0.00   0.00   2.81   0.63   0.00   0.00   2.26   5.17   0.97   1.00   5.08   4.47   0.68   1.61   0.33   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.23   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.26   0.33   0.66   0.00   0.00  15.95  10.71
-50.35 -19.89   0.00   0.00   0.00   0.32   0.38   0.00   0.00   2.66   2.54   0.65   0.00  10.45  22.70   1.92   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.28   0.00   0.00   0.00   2.31   0.37   1.07   0.00   0.00  24.87  14.21
-44.63 -21.28   0.00   0.00   0.00   1.12   0.26   0.00   0.00  25.98   1.91   5.72   0.75   0.38   0.00   1.46   4.83   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.55   0.50   0.00   0.00   0.00   0.00   0.64   0.00   0.00   0.00   0.00   0.51   0.00   0.00   2.29  10.87   6.30   0.00   0.00   2.48  14.96
-48.16 -20.25   0.00   0.00   0.00   1.68   0.57   0.00   0.00   5.82   9.08   1.34   0.61   6.10  10.47   1.24   1.44   0.21   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.97   0.00   0.00   0.00   0.00  26.99  17.04
-46.95 -21.60   0.00   0.00   0.00   7.42   4.17   0.00   0.00  12.81   9.11   3.66   0.74   0.21   5.34   0.64   4.65   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.88   0.00   0.28   2.09   0.37   4.15   0.00   0.00  19.57  14.84
-45.04 -21.14   0.00   0.00   0.00   4.06   0.00   0.00   0.00  12.21  10.96   1.77   4.70   0.00   0.00   1.12   7.38   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.30   0.35   0.00   0.00   0.00   0.00   0.39   0.00   0.00   0.00   0.00   0.76   0.00   0.00   0.57   6.96  11.77   0.00   0.00   3.90   8.12
-46.32 -20.67   0.00   0.00   0.00   5.35   2.94   0.00   0.00   7.01  10.71   2.46   2.65   0.00   1.89   0.86   6.84   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   2.16   0.39   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.31   0.00   0.00   0.53   0.97   6.17   0.00   0.00  10.31  19.02
-49.18 -20.30   0.00   0.00   0.00   0.64   0.85   0.00   0.00   9.55   6.46   2.01   0.38   9.85  11.81   1.36   0.93   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.33   0.00   0.50   0.00   0.00  23.29  10.07
-45.67 -21.59   0.00   0.00   0.00   6.02   8.55   0.67   0.33  17.25  10.38   3.59   0.86   1.99   2.77   2.38   3.82   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.73   0.28   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   2.13   0.00   3.33   3.76   1.96   7.75   0.00   0.00  10.49  23.05
-48.18 -21.02   0.00   0.00   0.00   3.59   1.35   0.00   0.00   8.06  15.68   4.79   0.32   2.55   6.27   2.70   1.53   0.53   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.22   0.40   0.00   0.95   4.60   1.78   3.48   0.00   0.00  23.46  15.01
-45.49 -21.61   0.00   0.00   0.00   4.37   4.33   0.00   0.00  18.91  13.43   5.58   0.00   0.00   1.47   2.18   6.29   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.05   0.22   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.50   0.00   0.90   1.76   5.18   5.90   0.00   0.00   8.49  25.68
-48.55 -20.00   0.00   0.00   0.00   2.81   0.63   0.00   0.00   2.26   5.17   0.97   1.00   5.08   4.47   0.68   1.61   0.33   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.23   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.26   0.33   0.66   0.00   0.00  15.95  10.71
-51.65 -26.00   0.00  25.97   1.26   0.00   0.52   0.21   3.81   5.48   4.55   0.00   0.00   0.94  14.92  17.92   0.26   0.48   0.00   0.00   0.00   0.00   0.73   0.00   0.00   0.00   0.00   0.00   0.00   0.88   0.00   0.00   0.00   0.00   0.00  35.00   6.10   0.00   6.20  34.03   0.94  35.00   0.45   0.00   0.00  32.51   0.23
