-50.35 -19.89   0.00   0.00   6.00   7.79   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.31   0.00   0.00   0.00   0.00   0.00   0.00   2.35  14.21   0.00   0.00   0.00   1.79  18.85   8.79   4.05   0.36  11.74   0.21   0.00   0.00   0.00   0.00   0.00   0.00   5.16   0.00   0.00   0.00   2.22   0.00   5.94  18.17  17.67
-44.63 -21.28   0.00   0.00   0.00  10.01   0.00   0.00   0.00   0.00   0.00   0.00   1.75   2.05   0.33   0.00   0.00   0.00   0.00   0.00   0.00  11.32  26.07   3.51   0.00   1.94   2.96   0.74   0.40   0.00   0.00   5.41   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.94   0.00   0.00   8.21  18.25
-48.16 -20.25   0.00   0.00   3.28  19.42   0.00   0.00   0.00   0.00   0.00   0.00   0.67   0.22   0.00   0.00   0.00   0.00   0.00   0.00   0.00  17.07   2.17   0.00   0.00   1.16  16.99  12.07   0.48   1.02  11.47   2.96   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.99   0.14   3.07  13.73  27.06
-46.95 -21.60   0.00   0.00   0.22  12.19   0.24   0.00   0.00   0.00   0.00   0.00   0.48   0.51   0.00   0.00   0.00   0.00   0.00   0.00   0.00  15.23   3.50   0.00   0.00   3.41   2.98   0.55   0.27   1.53  14.77   3.68   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.91   0.00   2.48  18.95  28.66
-45.04 -21.14   0.00   0.00   0.35  11.25   0.00   0.00   0.00   0.00   0.00   0.00   0.73   0.68   0.52   0.00   0.00   0.00   0.00   0.00   0.00   7.23  25.18   1.81   0.00   1.18   3.52   0.58   1.00   0.27   0.00   5.46   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.50   0.00   0.00   7.60  17.43
-46.32 -20.67   0.00   0.00   2.21  14.67   0.21   0.00   0.00   0.00   0.00   0.00   0.25   0.58   0.00   0.00   0.00   0.00   0.00   0.00   0.00   9.46  15.99   1.87   0.00   2.89   6.59   2.44   0.41   0.43   2.42   3.84   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.74   0.00   3.01  13.42  19.84
-49.18 -20.30   0.00   0.00   3.07  12.67   0.28   0.00   0.00   0.00   0.00   0.00   0.29   0.27   0.00   0.00   0.00   0.00   0.00   0.00   0.00  13.36   0.58   0.00   0.00   1.29  15.16  10.63   2.33   0.88  14.71   1.28   0.00   0.00   0.00   0.00   0.00   0.00   0.58   0.00   0.00   0.00   2.82   0.00   1.68  15.49  25.02
-45.67 -21.59   0.00   0.00   0.39  16.16   1.40   0.00   0.00   0.00   0.00   1.96   1.93   1.82   0.00   0.00   0.00   0.00   0.00   0.00   0.00  23.74  15.21   0.41   0.00   2.53   2.43   1.56   0.67   0.77  12.56   9.31   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   3.79   0.00   3.37   8.28  27.18
-48.18 -21.02   0.00   0.00   0.81   5.89   0.75   0.00   0.00   0.00   0.22   0.00   0.36   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  15.01   0.61   0.00   0.00   2.73   4.03   2.81   0.41   2.06  17.32   1.64   0.00   0.00   0.00   0.00   0.00   0.00   0.68   0.41   0.00   0.18   3.22   0.00   1.09  11.08  30.00
-45.49 -21.61   0.00   0.00   0.00  15.46   0.96   0.00   0.00   0.00   0.00   0.23   1.56   2.54   0.00   0.00   0.00   0.00   0.00   0.00   0.00  14.54  27.91   1.91   0.00   2.64   4.19   1.04   0.96   0.56   5.70   8.42   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   2.80   0.00   0.97   8.99  29.00
-48.55 -20.00   0.00   0.00   1.60  10.61   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.65   0.00   0.00   0.00   0.00   0.00   0.00   0.00  11.13   4.50   0.50   0.00   1.44  17.97  15.82   1.48   0.65   5.12   4.36   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.65   0.34   6.77  17.24  15.45
-51.65 -26.00   0.24   6.36   0.00   0.00   0.00   0.00   0.00  21.16   4.42   1.38   0.30   0.00   0.00   0.00   0.00   0.00   0.00   0.00   7.56   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  35.00   8.35   0.00   0.00   0.00   0.00   0.00   0.00   0.63   2.13   0.00   7.68  12.87   0.71   0.66  35.00   6.44   2.46
-52.00 -25.78   0.00   6.13   0.00   0.72   0.00   0.00   0.00  11.04   2.59   0.76   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.98   4.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  37.00   5.62   0.00   0.00   0.00   0.00   0.00   0.00   1.68   0.63   0.00  10.60  14.47   0.00   0.78  37.00  11.02   1.14
-53.48 -25.53   0.00   5.35   0.00   0.54   0.00   0.00   0.00   8.05   1.11   0.44   0.00   0.00   0.00   0.00   0.00   0.00   0.00   2.56   3.71   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  36.00   2.39   0.00   0.00   0.00   0.00   0.00   2.80   2.55   0.39   0.00  20.19  21.95   0.00   0.75  31.72  12.50   2.44
-51.74 -25.49   0.00   8.12   0.00   3.44   0.00   0.00   0.00  27.93   3.57   1.61   0.36   0.00   0.00   0.00   0.00   0.00   0.00   0.00  10.67   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  36.00   7.19   0.00   0.00   0.00   0.00   0.00   0.00   2.02   7.00   0.00   7.00  25.18   0.00   0.00  36.00  15.74   4.21
-51.08 -26.23   0.35   5.34   0.00   0.45   0.00   0.00   0.00  22.00   7.92   3.22   1.43   0.00   0.00   0.00   0.00   0.00   0.00   0.00  22.00   0.32   0.00   0.00   0.00   0.24   0.43   0.00   0.00  22.00  22.00   0.00   0.00   0.00   0.00   0.00   0.00   1.49  22.00   0.00   3.28  19.66   1.09   0.60  22.00   5.08   5.41
-53.74 -24.19   0.00   7.76   0.00   1.99   0.00   0.00   0.00   9.65   4.03   2.29   0.98   0.00   0.00   0.00   0.00   0.00   0.00   0.00  12.26   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  25.00   4.84   0.00   0.00   0.00   0.00   0.00   0.00  10.64   1.97   0.00  11.48  14.28   0.00   0.00  25.00  17.17  10.33
-54.56 -22.97   0.00   6.86   0.30   0.22   0.00   0.00   0.00   0.42   9.62   2.48   1.04   0.00   0.00   0.00   0.00   0.00   0.00   0.42  14.48   0.00   0.00   0.00   0.00   0.00   0.00   0.00   9.56  26.59   2.84   0.00   0.00   0.00   0.00   0.00   3.16  14.08   0.00   0.00   0.37   4.39   0.00   0.00  30.00  24.98  30.00
-54.58 -25.42   0.00   8.94   0.00   0.28   0.00   0.00   0.00   1.10   3.08   2.38   0.66   0.00   0.00   0.00   0.00   0.00   0.00   0.00   9.52   0.60   0.00   0.00   0.00   0.00   0.65   0.00   2.80  22.00   7.31   0.00   0.00   0.00   0.00   0.00   2.00   8.52   0.00   0.00   9.71  12.51   0.00   0.00  22.00   8.48  17.46
-53.53 -22.38   0.00  10.31   4.71   0.41   0.00   0.00   0.00   1.31   3.32   4.03   0.64   0.00   0.00   0.00   0.00   0.00   0.00   0.54  12.80   4.52   0.00   0.00   0.00   0.00   4.64   0.43  11.40  21.00  20.17   0.00   0.00   0.00   0.00   0.00   3.13  11.02   0.20   0.00   0.31  10.32   0.35   0.00  21.00  21.00  18.82
-53.17 -23.18   0.00   9.91   0.00   7.86   0.00   0.00   0.00  17.31   8.41  15.03   5.74   0.00   0.00   0.00   0.00   0.00   0.00   0.00  16.92   0.30   0.00   0.00   0.00   0.28   0.00   0.00   0.00  24.00  15.24   0.00   0.00   0.00   0.00   0.00   0.00   3.48  10.50   0.27   9.50  21.48   0.00   0.00  24.00  24.00  23.75
-48.54 -17.99   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.25  14.48   0.79   0.00   1.04   0.00   6.90   0.83   0.00   0.72   3.29   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.63  18.01   4.69
-48.67 -16.15   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  18.84   1.61   0.39   1.38   0.00   2.11   0.34   0.00   0.00   5.76   0.28   0.34   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.69  16.45   1.53
-47.98 -18.45   0.00   0.00   0.00   0.52   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.16   0.00   0.00   0.00   0.00   0.00   0.00   0.00   2.57   5.07   1.73   0.00   0.00   2.65   7.49   0.90   0.00   0.35   2.99   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   4.12  22.52   5.35
-49.10 -18.42   0.00   0.00   0.00   0.44   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.69   0.00   0.00   0.00   0.00   0.00   0.00   0.00   8.08   8.32   0.00   0.00   0.52   3.11  11.95   2.62   0.00   2.48   5.65   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   6.13  20.38   6.49
-47.70 -19.13   0.00   0.00   0.00   1.78   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.29   0.00   0.00   0.00   0.00   0.00   0.00   0.00   7.66   5.46   0.40   0.00   0.25  15.14  19.79   0.48   0.00   0.37   4.21   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.18   6.24  31.00   2.30
-50.16 -18.07   0.00   0.00   1.44   1.40   0.40   0.00   0.00   0.00   0.00   0.00   0.00   1.06   0.00   0.00   0.00   0.00   0.00   0.00   0.00   3.98   3.72   0.00   0.34   6.41   6.37  10.92   4.02   0.36   8.09   3.24   0.00   0.00   0.00   0.00   0.00   0.41   0.82   0.00   0.00   0.00   0.00   0.00   1.30   7.45  10.17
-47.68 -18.05   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.32   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  12.56   0.37   0.00   0.00   0.00   2.69   0.00   0.00   0.00   3.16   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   1.83  21.92   5.30
-50.50 -19.02   0.00   0.00   1.84   3.41   0.34   0.00   0.00   0.00   0.00   0.00   0.00   0.55   0.00   0.00   0.00   0.00   0.00   0.00   0.00   9.10   2.33   0.00   0.00   1.67  12.86   5.93   4.65   0.46   7.54   2.56   0.00   0.00   0.00   0.00   0.00   0.00   1.17   0.00   0.00   0.00   0.00   0.00  13.51  15.44   5.05
-50.52 -22.94   0.00   6.31   2.82   5.86   0.33   0.00   0.00   0.00   7.90   0.27   0.00   0.49   0.00   0.00   0.00   0.00   0.00   0.00   6.91  12.28   0.00   0.00   0.00   2.25   0.75   0.43   0.00  10.60  23.00   0.84   0.00   0.00   0.00   0.00   0.00   0.00   7.17   1.11   1.54   8.12   1.92   0.00   1.22  22.64  23.00
-51.33 -22.65   0.00  11.57   1.34  11.54   0.00   0.00   0.00   9.58  19.50  10.95   3.43   0.00   0.00   0.00   0.00   0.00   0.00   0.00  18.44   5.49   0.00   0.00   0.00   2.14   0.56   0.00   0.00  24.77  23.06   0.34   0.00   0.00   0.00   0.00   0.00   0.48  15.02   1.05   0.77  15.10   0.29   0.00   7.65  25.00  25.00
-49.73 -23.01   0.00   9.60   0.89   8.97   0.00   0.00   0.00  19.99  14.88  10.32   6.59   0.27   0.00   0.00   0.00   0.00   0.00   0.00  25.80   8.97   0.00   0.00   0.00   3.29   0.71   0.70   0.00  28.00  28.00   1.53   0.00   0.00   0.00   0.00   0.00   0.47   9.82   1.08   1.18  20.82   0.93   0.00   6.04  22.93  23.11
