-50.35 -19.89      0      0    6.5    7.7    0.2      0      0      0    0.5    1.9      2    2.8    1.4    1.6      0      0      0      0   0.56    1.6  28.08      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0   1.22      0      0   2.19      0      0      0      0
-44.63 -21.28    0.1      0    0.8    3.6    0.4      0      0      0    0.9    3.5    5.6      6    2.7    2.1      0      0      0      0      0   0.58   9.73   2.26      0      0      0      0      0    0.2      0      0      0      0      0      0      0      0      0    0.5  10.47   0.42      0      0      0      0      0
-48.16 -20.25      0      0    2.6      6    2.8      0    0.1    0.1    0.3    0.9    1.5    1.5      1    1.3      0      0      0      0      0   0.83     33   0.53      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0   2.19    1.3   0.91   0.22      0      0      0      0
-46.95  -21.6      0      0    2.8    8.5    1.3      0    0.1    0.1    1.8    4.5    7.1    6.6    5.4    5.6      0      0      0      0      0   2.69  29.57    7.9      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0   7.89   0.99   0.23      0      0      0      0      0
-45.04 -21.14    0.1      0    0.8    3.6    0.9      0    0.4    0.2    0.5    2.9    4.4    5.9    1.9    1.9      0      0      0      0      0   1.57  12.43   1.52      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0   0.42  12.19   0.66      0      0      0      0      0
-46.32 -20.67      0      0    1.2    4.7    0.6      0    0.2    0.3    0.6    2.8    4.3    4.6    2.7    2.9      0      0      0      0      0   3.08     28   3.66      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0   1.26   6.44    2.2      0      0      0      0      0
-49.18  -20.3      0      0    4.8    8.9    0.3      0      0    0.2    0.6    1.5    2.2    2.2    1.7    1.7      0      0      0      0      0   1.26     30   0.79      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0    5.7    0.3   0.69   0.53      0      0      0      0
-45.67 -21.59    0.1      0    2.3    6.3    1.3      0      0    0.1    3.2    6.2    7.3    7.6    5.7    5.2      0      0      0      0   8.66   4.01  27.49  10.66   0.32      0      0   1.14      0      0      0      0      0      0      0      0      0      0      0     11   5.64      0      0      0      0      0      0
-48.18 -21.02      0      0    6.5   13.1      1      0    0.1    0.2    2.5    4.8    5.9    5.7    4.4    4.3      0      0      0   0.33   3.54   0.83  24.87   3.18      0      0      0   0.62      0      0      0      0      0      0      0      0      0      0      0  10.79   0.41   0.23   0.49      0      0      0      0
-45.49 -21.61    0.1      0    1.3    4.8    0.7      0      0    0.1    3.3    5.6    8.1    7.5    5.3    5.5      0      0      0      0      0   2.62  22.92   4.52      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0   3.14   7.74      0      0      0      0      0      0
-48.55    -20      0      0    1.5    4.1    2.1      0    0.5      0    0.2    0.9    1.2    1.9    0.8      1   2.03      0      0      0      0   1.13     28   0.38      0      0      0      0      0      0      0      0      0      0   0.67      0      0      0      0   2.06   3.49   0.83   0.37      0      0      0      0
