-50.35 -19.89      0      0    6.5    7.7    0.2      0      0      0    0.5    1.9      2    2.8    1.4    1.6      0      0      0      0      0      0      0      0      0      0      0   2.57   1.22      5   5.97   7.26   8.82   5.72   9.26   4.51   2.45      0      0      0   1.74   2.63      0   5.39   5.39   5.39   5.39
-44.63 -21.28    0.1      0    0.8    3.6    0.4      0      0      0    0.9    3.5    5.6      6    2.7    2.1      0      0      0      0      0      0      0      0   0.48   8.57   2.08      0  17.19  18.68  18.72   8.47   0.97   7.19      0   4.03   7.63   2.73      0      0      0      0      0      0      0      0      0
-48.16 -20.25      0      0    2.6      6    2.8      0    0.1    0.1    0.3    0.9    1.5    1.5      1    1.3      0      0      0      0      0      0      0      0      0   0.44      0   1.42   7.69   8.65  14.23   8.67   8.05   3.82   4.21   2.97   3.05   0.23      0      0      0      0      0      0      0      0      0
-46.95  -21.6      0      0    2.8    8.5    1.3      0    0.1    0.1    1.8    4.5    7.1    6.6    5.4    5.6      0      0      0      0      0      0      0      0      0   0.78   0.21   0.23  12.92   8.53  10.62  12.97   4.34   4.86   2.02   12.5   3.68    0.9      0      0      0      0      0      0      0      0      0
-45.04 -21.14    0.1      0    0.8    3.6    0.9      0    0.4    0.2    0.5    2.9    4.4    5.9    1.9    1.9      0      0      0      0      0      0      0      0      0   7.04   1.69      0   13.6  18.67  14.68   6.65   1.63   6.34   2.16   3.27   6.26   0.37      0      0      0      0      0      0      0      0      0
-46.32 -20.67      0      0    1.2    4.7    0.6      0    0.2    0.3    0.6    2.8    4.3    4.6    2.7    2.9      0      0      0      0      0      0      0      0      0    1.7   0.45   2.05  15.49  17.32   13.5   4.41   3.48   3.72   0.69   9.72   1.49   1.52      0      0      0      0      0      0      0      0      0
-49.18  -20.3      0      0    4.8    8.9    0.3      0      0    0.2    0.6    1.5    2.2    2.2    1.7    1.7      0      0      0      0      0      0      0      0      0   0.37      0   1.79   9.52   4.63    9.8   7.48   8.35    3.3   6.06   5.57   4.45   0.26      0      0   0.27      0      0      0      0      0      0
-45.67 -21.59    0.1      0    2.3    6.3    1.3      0      0    0.1    3.2    6.2    7.3    7.6    5.7    5.2      0      0      0      0      0      0      0    0.8   1.15   3.31   1.99   1.27   17.6  16.13   8.85   2.24   2.51    8.9   0.52   8.67  15.31    2.1      0      0      0    0.4      0      0      0      0      0
-48.18 -21.02      0      0    6.5   13.1      1      0    0.1    0.2    2.5    4.8    5.9    5.7    4.4    4.3      0      0      0      0      0      0      0      0      0   0.55      0      0   5.13   2.65   6.15   9.41  10.38   4.35   2.06  12.87  10.79      0      0      0      0   0.26      0      0      0      0      0
-45.49 -21.61    0.1      0    1.3    4.8    0.7      0      0    0.1    3.3    5.6    8.1    7.5    5.3    5.5      0      0      0      0      0      0      0      0    0.4   5.34   2.07      0  19.31  19.87  10.02   4.37    2.5   6.75   0.33   5.52  17.51   4.41      0      0      0      0      0      0      0      0      0
-48.55    -20      0      0    1.5    4.1    2.1      0    0.5      0    0.2    0.9    1.2    1.9    0.8      1      0      0      0      0      0      0      0      0      0   0.19      0   3.67    4.5  14.26  17.99   3.14   9.42   3.99   7.11   0.98   3.38   1.72      0      0   0.21      0      0      0      0      0      0
-51.65    -26      0   14.7    2.2    2.8    0.4    0.2    0.3    7.5    7.2     12   19.2   21.8   13.6    9.1   0.69      0      0      0   8.47  19.69   0.64  16.42    0.7   0.26      0   6.86      0      0      0      0   2.17    4.9   1.04  10.49      0      0      0      0   4.56   3.78   3.98  24.87  24.87  24.87  24.87
   -52 -25.78    0.3     16    0.8    1.6    0.5    0.3    0.3      8    4.5    8.9   18.4   20.5   15.3   10.5   1.77      0      0      0   7.05   3.48    1.1  32.06   0.26      0      0   6.36      0      0      0      0   0.67   3.64   0.54  10.21      0      0      0      0   3.29   4.93   3.38  31.92  31.92  31.92  31.92
-53.48 -25.53    0.1     21      1    2.2    0.4    0.2    0.3      4    1.9    5.5   11.2   13.5    8.7    6.5   3.72      0      0      0  13.85   0.42   3.45  28.59   0.44      0   0.42   7.03      0      0      0      0   0.66   2.12   1.97  19.99      0      0      0      0   3.05    3.1  11.93     36     36     36     36
-51.74 -25.49    0.2   10.6    2.1    3.6    0.3    0.2    0.1    5.7    4.8   12.8   20.5   20.2   13.6    7.7      0      0      0      0  12.95  12.28      0  14.78   5.09      0      0   3.44      0      0      0      0   1.36   9.49   3.53  26.82      0      0      0      0   1.19   4.62   1.41  29.05  29.05  29.05  29.05
-51.08 -26.23      1    8.9    4.4    5.2    0.4    0.5    0.6    8.1    9.1   15.5   14.4   13.6    8.1    8.4   0.38      0      0      0  11.59     22   0.58     22   1.36    0.8   0.32   3.35      0      0      0   0.23   3.42   6.75   0.57  20.66      0      0      0      0   3.15   0.38   0.87  15.52  15.52  15.52  15.52
-53.74 -24.19    0.1   21.2    2.8    4.8    0.1      0    0.1    1.1    1.7    3.8    8.8    8.1    6.6    3.2      0      0      0      0     25  10.14      0   1.84   4.15      0   2.66   4.47   3.06   0.25   0.67   0.39   5.29   1.71  15.88   7.21      0      0      0      0   5.02   3.15     25     25     25     25     25
-54.56 -22.97      0   17.9    1.5    3.8      0      0      0    0.4    0.4    0.6    4.1    3.4    2.9    0.6      0      0      0   2.01  24.68   1.23   1.32   5.67      0      0  15.06   2.74      0   0.63   1.69   0.25  12.57      0   9.29   0.71      0      0      0      0   0.38   1.56   0.67   7.39   7.39   7.39   7.39
-54.58 -25.42      0   18.2    3.9    4.7      0      0      0    0.7    0.8    1.6    4.9      5    3.6    1.7      0      0      0   1.08     22   2.41   1.07   4.25   0.25      0   4.59   5.08   0.79   0.79   1.61   0.64    8.7      0   7.97   2.39      0      0      0   0.73   0.75   2.56     22  20.45  20.45  20.45  20.45
-53.53 -22.38      0     21    4.3   13.9      0      0      0    0.2    0.9    1.7    2.7    3.5      4    2.3      0      0      0   0.25   1.72  11.21   1.19      0      0      0   3.05   1.71   4.88  12.71  14.29   0.65     21   0.44     21   0.53   0.51      0      0      0   4.56   4.59   0.63  10.51  10.51  10.51  10.51
-53.17 -23.18    0.4   16.1    8.2   12.1    0.1    0.1    0.1    1.3      4    7.8   10.9   10.9    7.5    5.8      0      0      0      0   18.5  16.35      0   0.83   1.51   0.98   1.83    2.5   1.81   0.49   0.68    1.2    7.4   3.83  15.51     24      0      0      0      0   2.66   7.81  18.28     24     24     24     24
-48.54 -17.99      0      0      0    0.2      0    0.5      0      0      0      0    0.1    0.4    0.3    0.2      0      0      0      0      0      0      0      0      0      0      0      0   1.38   2.42  14.71   3.77  14.18   3.74    0.6      0      0   0.51   0.49      0   1.75   0.75      0      0      0      0      0
-48.67 -16.15      0      0      0    0.1    0.1      0      0      0      0      0      0    0.7    0.9    0.2      0      0      0      0      0      0      0      0      0      0      0      0   0.88   9.63  12.97   7.22  17.01   5.43   0.36      0      0   1.35   1.42      0      4    2.6      0      0      0      0      0
-47.98 -18.45      0      0    0.1    1.1    0.8      0    0.7      0    0.1    0.3    0.4      1    0.4    0.3      0      0      0      0      0      0      0      0      0      0      0   1.78   3.14   8.75  18.72   1.58   7.27   2.51    1.4      0   0.51   3.67      0      0   2.02    1.2      0      0      0      0      0
 -49.1 -18.42      0      0    0.1    0.4    0.8      0      0      0      0    0.1    0.2    0.4    0.2    0.1      0      0      0      0      0      0      0      0      0      0      0   0.52   0.93   8.39   8.66   3.74  10.08   3.27   6.76      0   0.49   0.99      0      0   1.15   0.34      0      0      0      0      0
 -47.7 -19.13      0      0    0.5    1.6    3.1      0    0.7      0    0.1    0.3    0.5    0.9    0.3    0.4      0      0      0      0      0      0      0      0      0      0      0   1.86   1.83  18.08  13.87   0.82  14.65   2.44   6.92      0    1.3   2.36      0      0   0.45      0      0      0      0      0      0
-50.16 -18.07      0      0    0.1    0.3      0      0      0      0    0.1    0.2    0.4    0.5    0.5    0.6      0      0      0      0      0      0      0      0      0      0      0   1.16   0.27   5.07   7.03   4.75  13.91   6.05   0.67      0   0.59    0.5   1.04      0   1.31   1.56   0.43   0.54   0.54   0.54   0.54
-47.68 -18.05      0      0      0    0.3    0.1      0      0      0    0.1    0.1    0.1    1.1    0.6    0.3      0      0      0      0      0      0      0      0      0      0      0      0   2.66   3.67  18.31   4.49   6.74    3.3   0.17      0      0   0.33      0      0   1.08   0.21      0      0      0      0      0
