-50.35 -19.89      0      0    6.5    7.7    0.2      0      0      0    0.5    1.9      2    2.8    1.4    1.6    5.2   1.95   5.14   3.11   1.22      0   1.78      3  10.84   1.61   9.34   0.32      0  15.37   1.79      0   1.21   2.07      0   0.53   2.08   2.49  16.37   9.75      0   3.63   0.25      0      0      0      0
-44.63 -21.28    0.1      0    0.8    3.6    0.4      0      0      0    0.9    3.5    5.6      6    2.7    2.1   1.79   5.01   1.79  17.92   5.94      0      0   0.42      0      7   5.56   1.98   4.54   1.39  10.95      0      0      0      0      0   0.43   4.32   0.49   1.01   4.71   0.57   0.36   0.91   0.91   0.91   0.91
-48.16 -20.25      0      0    2.6      6    2.8      0    0.1    0.1    0.3    0.9    1.5    1.5      1    1.3  12.34   6.31  13.06   7.74   5.39   0.16      0   10.6  11.44   1.28   4.17   6.25    1.1    5.3    1.5      0   0.25      0      0      0   0.39   1.17  17.62   8.53      0  17.27   0.41      0      0      0      0
-46.95  -21.6      0      0    2.8    8.5    1.3      0    0.1    0.1    1.8    4.5    7.1    6.6    5.4    5.6   7.84   14.4  13.86   9.44   4.99      0   0.47    9.9   0.72   1.87   4.82   0.45   8.79  16.01    2.6      0      0      0      0      0   2.13   9.25   14.8   4.24      0   8.12   4.37   0.32   0.32   0.32   0.32
-45.04 -21.14    0.1      0    0.8    3.6    0.9      0    0.4    0.2    0.5    2.9    4.4    5.9    1.9    1.9   6.22   1.24   8.19  13.02  11.98   0.21      0    6.4      0   9.99  10.09   6.83    4.6   3.09   8.76      0      0      0      0      0      0   11.7   0.99   2.29    2.9   0.55   1.66   0.23   0.23   0.23   0.23
-46.32 -20.67      0      0    1.2    4.7    0.6      0    0.2    0.3    0.6    2.8    4.3    4.6    2.7    2.9   5.31   1.95   9.89   8.11  11.52   0.23      0   7.42   1.76   6.45   5.89   1.86   6.68   6.91   2.88      0   0.78      0      0      0   0.84   10.1    6.1   6.69   0.92   6.66   5.85   0.49   0.49   0.49   0.49
-49.18  -20.3      0      0    4.8    8.9    0.3      0      0    0.2    0.6    1.5    2.2    2.2    1.7    1.7    8.2    5.7  14.18   4.98   6.41      0      0    9.2   8.32   1.44   7.24   1.73    0.9   9.39   1.56      0   0.36   0.36      0      0   0.41   1.33  14.63  10.01      0   9.33   0.58   0.21   0.21   0.21   0.21
-45.67 -21.59    0.1      0    2.3    6.3    1.3      0      0    0.1    3.2    6.2    7.3    7.6    5.7    5.2   6.51   9.55  17.08   5.19   4.21   0.85   3.61   8.21    0.4   7.41  11.28   2.04   2.82  14.84  16.54      0      0      0      0      0   4.87  19.56   5.55   6.13   0.46   3.12   8.69   2.43   2.43   2.43   2.43
-48.18 -21.02      0      0    6.5   13.1      1      0    0.1    0.2    2.5    4.8    5.9    5.7    4.4    4.3   8.07  12.77  21.05   1.85   3.24   0.54   3.46   6.44   2.87   2.69   2.89   1.91    1.9  20.25   2.52      0      0   0.23      0      0   4.28   3.73  17.47   5.42      0   5.33   2.09   0.51   0.51   0.51   0.51
-45.49 -21.61    0.1      0    1.3    4.8    0.7      0      0    0.1    3.3    5.6    8.1    7.5    5.3    5.5   9.39   6.32  11.48  14.47   4.37   0.57    0.4   6.37   0.45    7.8  10.27   4.07   2.64   6.75   8.44      0      0      0      0      0   1.59  19.06   2.96   6.39   2.82   2.35   7.82   0.75   0.75   0.75   0.75
